#,Name,Catch Rate,HP,Male,Female,Egg Group,Held Item,Location
1,Bulbasaur,45,45,87.50%,12.50%,"Monster, Plant",None,Grass | Kanto | Route 5 | Rare | Lvl.10
437,Bronzong,90,67,unknown,unknown,Genderless,Metal Coat,"Grass | Unova | Abundant Shrine | Common | Lvl.48-50
Dark Grass | Unova | Abundant Shrine | Common | Lvl.53-55
Cave | Sinnoh | Mt. Coronet | Uncommon | Lvl.37-42
Grass | Sinnoh | Mt. Coronet | Rare | Lvl.39-40
Inside | Sinnoh | Turnback Cave | Uncommon | Lvl.45-66"
441,Chatot,30,76,50%,50%,Flying,Metronome,"Grass | Sinnoh | Route 213 (Morning/Day) | Common | Lvl.23-25
Grass | Sinnoh | Route 218 (Morning/Day) | Uncommon | Lvl.28-30
Grass | Sinnoh | Route 222 (Morning/Day) | Rare | Lvl.38-41
Grass | Sinnoh | Route 224 (Morning/Day) | Uncommon | Lvl.52-54"
443,Gible,45,58,50%,50%,"Monster, Dragon",Haban Berry,Cave | Sinnoh | Wayward Cave | Uncommon | Lvl.17-20
444,Gabite,45,68,50%,50%,"Monster, Dragon",Haban Berry,Cave | Sinnoh | Victory Road | Rare | Lvl.41-50
447,Riolu,75,40,87.50%,12.50%,Cannot Bread,None,"Cave | Unova | Challenger's Cave | Rare | Lvl.49-50
Cave | Sinnoh | Route 216 | Rare | Lvl.32-33"
449,Hippopotas,140,68,50%,50%,Field,Smooth Rock,"Cave | Sinnoh | Maniac Tunnel | Common | Lvl.22-26
Cave | Sinnoh | Ruin Maniac Cave | Rare | Lvl.22-25"
450,Hippowdon,60,108,50%,50%,Field,Smooth Rock,Grass | Sinnoh | Route 228 | Common | Lvl.50-51
451,Skorupi,120,40,50%,50%,"Bug, Water C",Poison Barb,Inside | Sinnoh | Great Marsh | Very Rare | Lvl.27-30
453,Croagunk,140,48,50%,50%,Humanoid,Black Sludge,"Inside | Sinnoh | Great Marsh | Very Rare | Lvl.27-30
Grass | Sinnoh | Route 212 | Uncommon | Lvl.24-25"
455,Carnivine,200,74,50%,50%,Plant,None,Inside | Sinnoh | Great Marsh | Very Rare | Lvl.27-30
456,Finneon,190,49,50%,50%,Water B,Rindo Berry,"Super Rod | Unova | P2 Laboratory | Very Common | Lvl.35-55
Super Rod | Unova | Route 17 | Very Common | Lvl.35-55
Super Rod | Unova | Route 18 | Very Common | Lvl.35-55
Good Rod | Sinnoh | Canalave City | Very Common | Lvl.10-25
Good Rod | Sinnoh | Fuego Ironworks | Very Common | Lvl.10-25
Good Rod | Sinnoh | Iron Island | Very Common | Lvl.10-25
Good Rod | Sinnoh | Route 205 | Uncommon | Lvl.10-25
Good Rod | Sinnoh | Route 218 | Very Common | Lvl.10-25
Good Rod | Sinnoh | Route 219 | Very Common | Lvl.10-25
Good Rod | Sinnoh | Route 220 | Very Common | Lvl.10-25
Good Rod | Sinnoh | Route 221 | Very Common | Lvl.10-25
Good Rod | Sinnoh | Valley Windworks | Very Common | Lvl.10-25"
457,Lumineon,75,69,50%,50%,Water B,Rindo Berry,"Super Rod | Sinnoh | Canalave City | Very Common | Lvl.31-55
Super Rod | Sinnoh | Fuego Ironworks | Very Common | Lvl.31-55
Super Rod | Sinnoh | Iron Island | Very Common | Lvl.31-55
Super Rod | Sinnoh | Route 205 | Uncommon | Lvl.31-50
Super Rod | Sinnoh | Route 218 | Very Common | Lvl.31-55
Good Rod | Sinnoh | Route 219 | Rare | Lvl.31-35
Super Rod | Sinnoh | Route 219 | Very Common | Lvl.31-55
Good Rod | Sinnoh | Route 220 | Rare | Lvl.31-35
Super Rod | Sinnoh | Route 220 | Common | Lvl.31-55
Good Rod | Sinnoh | Route 221 | Rare | Lvl.31-35
Super Rod | Sinnoh | Route 221 | Very Common | Lvl.31-55
Super Rod | Sinnoh | Valley Windworks | Very Common | Lvl.31-50"
459,Snover,120,60,50%,50%,"Monster, Plant","Never Melt Ice, Icy Rock","Grass | Sinnoh | Acuity Lakefront | Very Common | Lvl.32-35
Grass | Sinnoh | Lake Acuity | Very Common | Lvl.38-40
Grass | Sinnoh | Mt. Coronet | Common | Lvl.36-38
Grass | Sinnoh | Route 216 | Very Common | Lvl.32-35
Grass | Sinnoh | Route 217 | Very Common | Lvl.32-35"
460,Abomasnow,60,90,50%,50%,"Monster, Plant","Never Melt Ice, Icy Rock",Grass | Sinnoh | Mt. Coronet | Common | Lvl.40
479,Rotom,45,50,unknown,unknown,Genderless,None,Inside | Sinnoh | Old Chateau | Rare | Lvl.15
495,Snivy,45,45,87.50%,12.50%,"Field, Plant",None,Grass | Unova | Lostlorn Forest | Rare | Lvl.20
498,Tepig,45,65,87.50%,12.50%,Field,None,Cave | Unova | Twist Mountain | Very Rare | Lvl.25
501,Oshawott,45,55,87.50%,12.50%,Field,None,Water | Unova | Route 6 | Rare | Lvl.25
504,Patrat,255,45,50%,50%,Field,None,"Grass | Unova | Dreamyard | Very Common | Lvl.8-11
Grass | Unova | Route 1 | Very Common | Lvl.2-4
Grass | Unova | Route 2 | Very Common | Lvl.4-7
Grass | Unova | Route 3 | Common | Lvl.8
Dark Grass | Unova | Route 3 | Common | Lvl.10"
505,Watchog,255,60,50%,50%,Field,None,"Dark Grass | Unova | Dreamyard | Very Common | Lvl.47
Grass | Unova | P2 Laboratory | Very Common | Lvl.28-31
Dark Grass | Unova | Route 1 | Very Common | Lvl.32-35
Grass | Unova | Route 7 | Common | Lvl.27-29
Dark Grass | Unova | Route 7 | Common | Lvl.31-33
Dark Grass | Unova | Route 15 | Rare | Lvl.55
Grass | Unova | Route 18 | Common | Lvl.28-30
Dark Grass | Unova | Route 18 | Common | Lvl.32-34"
506,Lillipup,255,45,50%,50%,Field,None,"Grass | Unova | Route 1 | Very Common | Lvl.2-4
Grass | Unova | Route 2 | Very Common | Lvl.4-7
Grass | Unova | Route 3 | Uncommon | Lvl.9
Dark Grass | Unova | Route 3 | Uncommon | Lvl.11"
507,Herdier,120,65,50%,50%,Field,None,"Grass | Unova | Cold Storage | Very Common | Lvl.21-23
Dark Grass | Unova | Cold Storage | Very Common | Lvl.25-27
Grass | Unova | P2 Laboratory | Very Common | Lvl.28-31
Dark Grass | Unova | Route 1 | Very Common | Lvl.32-34
Grass | Unova | Route 10 | Common | Lvl.33-34
Dark Grass | Unova | Route 10 | Common | Lvl.38-39"
509,Purrloin,255,41,50%,50%,Field,None,"Grass | Unova | Dreamyard | Very Common | Lvl.8-11
Grass | Unova | Route 2 | Very Common | Lvl.4-5
Grass | Unova | Route 3 | Common | Lvl.9
Dark Grass | Unova | Route 3 | Common | Lvl.11"
510,Liepard,90,64,50%,50%,Field,None,"Dark Grass | Unova | Dreamyard | Common | Lvl.47
Grass | Unova | Route 5 | Common | Lvl.20-22
Dark Grass | Unova | Route 5 | Common | Lvl.23-25
Grass | Unova | Route 9 | Uncommon | Lvl.33
Dark Grass | Unova | Route 9 | Uncommon | Lvl.33
Grass | Unova | Route 16 | Common | Lvl.20-22
Dark Grass | Unova | Route 16 | Common | Lvl.23-25"
511,Pansage,190,50,87.50%,12.50%,Field,"Oran Berry, Occa Berry","Grass | Unova | Lostlorn Forest | Rare | Lvl.19-22
Dark Grass | Unova | Lostlorn Forest | Rare | Lvl.32-35
Grass | Unova | Pinwheel Forest | Very Rare | Lvl.14-17
Dark Grass | Unova | Pinwheel Forest | Very Rare | Lvl.22-25"
513,Pansear,190,50,87.50%,12.50%,Field,"Oran Berry, Passho Berry","Grass | Unova | Lostlorn Forest | Rare | Lvl.19-22
Dark Grass | Unova | Lostlorn Forest | Rare | Lvl.32-35
Grass | Unova | Pinwheel Forest | Very Rare | Lvl.14-17
Dark Grass | Unova | Pinwheel Forest | Very Rare | Lvl.22-25"
515,Panpour,190,50,87.50%,12.50%,Field,"Oran Berry, Rindo Berry","Grass | Unova | Lostlorn Forest | Rare | Lvl.19-22
Dark Grass | Unova | Lostlorn Forest | Rare | Lvl.32-35
Grass | Unova | Pinwheel Forest | Very Rare | Lvl.14-17
Dark Grass | Unova | Pinwheel Forest | Very Rare | Lvl.22-25"
517,Munna,190,76,50%,50%,Field,None,"Grass | Unova | Dreamyard | Very Common | Lvl.8-10
Dark Grass | Unova | Dreamyard | Uncommon | Lvl.48-49"
519,Pidove,255,50,50%,50%,Flying,None,"Grass | Unova | Pinwheel Forest | Very Common | Lvl.12-16
Dark Grass | Unova | Pinwheel Forest | Very Common | Lvl.14-15
Grass | Unova | Route 3 | Very Common | Lvl.8-11
Dark Grass | Unova | Route 3 | Very Common | Lvl.10-13"
520,Tranquill,120,62,50%,50%,Flying,None,"Grass | Unova | Dragonspiral Tower | Common | Lvl.30-32
Dark Grass | Unova | Dragonspiral Tower | Common | Lvl.35-36
Grass | Unova | Lostlorn Forest | Uncommon | Lvl.21-22
Dark Grass | Unova | Lostlorn Forest | Uncommon | Lvl.34-35
Dark Grass | Unova | Pinwheel Forest | Rare | Lvl.23-24
Grass | Unova | Route 6 | Uncommon | Lvl.23-25
Dark Grass | Unova | Route 6 | Uncommon | Lvl.27-29
Grass | Unova | Route 7 | Common | Lvl.26-28
Dark Grass | Unova | Route 7 | Common | Lvl.30-32
Grass | Unova | Route 12 | Common | Lvl.48-50
Dark Grass | Unova | Route 12 | Common | Lvl.53-55"
522,Blitzle,190,45,50%,50%,Field,Cheri Berry,"Grass | Unova | Route 3 | Common | Lvl.8-11
Dark Grass | Unova | Route 3 | Common | Lvl.10-13"
523,Zebstrika,75,75,50%,50%,Field,Cheri Berry,"Grass | Unova | Route 7 | Common | Lvl.27-29
Dark Grass | Unova | Route 7 | Common | Lvl.31-33"
524,Roggenrola,255,55,50%,50%,Mineral,"Everstone, Hard Stone", Cave | Unova | Wellspring Cave | Common | Lvl.10-13
525,Boldore,120,70,50%,50%,Mineral,"Everstone, Hard Stone","Cave | Unova | Challenger's Cave | Uncommon | Lvl.48
Cave | Unova | Chargestone Cave | Uncommon | Lvl.25-27
Cave | Unova | Giant Chasm | Rare | Lvl.49
Cave | Unova | Guidance Chamber | Very Common | Lvl.28-31
Cave | Unova | Mistralton Cave | Very Common | Lvl.28-31
Cave | Unova | Trial Chamber | Very Common | Lvl.39-41
Cave | Unova | Twist Mountain | Very Common | Lvl.28-31
Cave | Unova | Victory Road | Very Common | Lvl.37-41
Cave | Unova | Wellspring Cave | Very Common | Lvl.28-31"
527,Woobat,190,65,50%,50%,"Field, Flying",None,"Cave | Unova | Challenger's Cave | Common | Lvl.47
Cave | Unova | Guidance Chamber | Very Common | Lvl.28-30
Cave | Unova | Mistralton Cave | Very Common | Lvl.28-30
Cave | Unova | Trial Chamber | Common | Lvl.39-42
Cave | Unova | Twist Mountain | Uncommon | Lvl.29-31
Cave | Unova | Victory Road | Common | Lvl.37-42
Cave | Unova | Wellspring Cave | Very Common | Lvl.10-31"
532,Timburr,180,75,75%,25%,Humanoid,None,"Grass | Unova | Cold Storage | Common | Lvl.21-22
Dark Grass | Unova | Cold Storage | Common | Lvl.25-26
Grass | Unova | Pinwheel Forest | Common | Lvl.13-14
Dark Grass | Unova | Pinwheel Forest | Common | Lvl.15-16"
533,Gurdurr,90,85,75%,25%,Humanoid,None,Cave | Unova | Twist Mountain | Very Common | Lvl.28-30
535,Tympole,255,50,50%,50%,Water A,"Persim Berry, Pecha Berry","Grass | Unova | Pinwheel Forest | Very Common | Lvl.12-15
Dark Grass | Unova | Pinwheel Forest | Very Common | Lvl.14-17"
536,Palpitoad,120,75,50%,50%,Water A,"Persim Berry, Pecha Berry","Grass | Unova | Icirrus City | Very Common | Lvl.30-33
Grass | Unova | Moor Of Icirrus | Very Common | Lvl.30-33
Grass | Unova | Route 8 | Very Common | Lvl.30-33"
538,Throh,45,120,100%,0%,Humanoid,"Black Belt, Expert Belt","Grass | Unova | Pinwheel Forest | Rare | Lvl.12-15
Dark Grass | Unova | Pinwheel Forest | Rare | Lvl.14-17
Grass | Unova | Route 10 | Rare | Lvl.33-36
Dark Grass | Unova | Route 10 | Rare | Lvl.38-41
Grass | Unova | Route 15 | Uncommon | Lvl.48-49
Dark Grass | Unova | Route 15 | Uncommon | Lvl.53-54
Grass | Unova | Route 18 | Uncommon | Lvl.29-31
Dark Grass | Unova | Route 18 | Uncommon | Lvl.33-35"
539,Sawk,45,75,100%,0%,Humanoid,"Black Belt, Expert Belt","Grass | Unova | Pinwheel Forest | Rare | Lvl.12-15
Dark Grass | Unova | Pinwheel Forest | Rare | Lvl.14-17
Grass | Unova | Route 10 | Rare | Lvl.33-36
Dark Grass | Unova | Route 10 | Rare | Lvl.38-41
Grass | Unova | Route 15 | Uncommon | Lvl.48-49
Dark Grass | Unova | Route 15 | Uncommon | Lvl.53-54
Grass | Unova | Route 18 | Uncommon | Lvl.29-31
Dark Grass | Unova | Route 18 | Uncommon | Lvl.33-35"
540,Sewaddle,255,45,50%,50%,Bug,Mental Herb,Grass | Unova | Pinwheel Forest | Uncommon | Lvl.14-17
541,Swadloon,120,55,50%,50%,Bug,Mental Herb,"Grass | Unova | Lostlorn Forest | Common | Lvl.20-22
Dark Grass | Unova | Lostlorn Forest | Common | Lvl.33-35
Dark Grass | Unova | Pinwheel Forest | Uncommon | Lvl.22-25
Grass | Unova | Route 6 | Uncommon | Lvl.23
Dark Grass | Unova | Route 6 | Uncommon | Lvl.27"
543,Venipede,255,30,50%,50%,Bug,"Poison Barb, Pecha Berry","Grass | Unova | Lostlorn Forest | Very Common | Lvl.20-21
Dark Grass | Unova | Lostlorn Forest | Very Common | Lvl.33-34
Grass | Unova | Pinwheel Forest | Uncommon | Lvl.15-16"
544,Whirlipede,120,40,50%,50%,Bug,"Poison Barb, Pecha Berry",Dark Grass | Unova | Pinwheel Forest | Uncommon | Lvl.23-24
546,Cottonee,190,40,50%,50%,"Plant, Fairy",Absorb Bulb,"Grass | Unova | Abundant Shrine | Common | Lvl.48
Dark Grass | Unova | Abundant Shrine | Common | Lvl.53
Grass | Unova | Lostlorn Forest | Uncommon | Lvl.19-22
Dark Grass | Unova | Lostlorn Forest | Uncommon | Lvl.32-35
Grass | Unova | Pinwheel Forest | Rare | Lvl.14-17
Dark Grass | Unova | Pinwheel Forest | Rare | Lvl.22-25"
548,Petilil,190,45,0%,100%,Plant,Absorb Bulb,"Grass | Unova | Abundant Shrine | Common | Lvl.48
Dark Grass | Unova | Abundant Shrine | Common | Lvl.53
Grass | Unova | Lostlorn Forest | Uncommon | Lvl.19-22
Dark Grass | Unova | Lostlorn Forest | Uncommon | Lvl.32-35
Grass | Unova | Pinwheel Forest | Rare | Lvl.14-17
Dark Grass | Unova | Pinwheel Forest | Rare | Lvl.22-25"
550,Basculin,25,70,50%,50%,Water B,Deep Sea Tooth,"Water | Unova | Abundant Shrine | Very Common | Lvl.35-55
Super Rod | Unova | Abundant Shrine | Very Common | Lvl.35-55
Water | Unova | Challenger's Cave | Very Common | Lvl.35-55
Super Rod | Unova | Challenger's Cave | Very Common | Lvl.35-55
Water | Unova | Dragonspiral Tower | Very Common | Lvl.25-35
Super Rod | Unova | Dragonspiral Tower | Very Common | Lvl.35-55
Super Rod | Unova | Giant Chasm | Very Common | Lvl.35-55
Water | Unova | Giant Chasm | Very Common | Lvl.35-55
Water | Unova | Lostlorn Forest | Very Common | Lvl.25-35
Super Rod | Unova | Lostlorn Forest | Very Common | Lvl.35-55
Water | Unova | Pinwheel Forest | Very Common | Lvl.25-35
Super Rod | Unova | Pinwheel Forest | Very Common | Lvl.35-55
Water | Unova | Route 1 | Very Common | Lvl.25-35
Super Rod | Unova | Route 1 | Very Common | Lvl.35-55
Water | Unova | Route 3 | Very Common | Lvl.25-35
Super Rod | Unova | Route 3 | Very Common | Lvl.35-55
Water | Unova | Route 6 | Very Common | Lvl.25-35
Super Rod | Unova | Route 6 | Very Common | Lvl.35-55
Water | Unova | Route 11 | Very Common | Lvl.35-55
Super Rod | Unova | Route 11 | Very Common | Lvl.35-55
Water | Unova | Route 14 | Very Common | Lvl.35-55
Super Rod | Unova | Route 14 | Very Common | Lvl.35-55
Water | Unova | Striaton City | Very Common | Lvl.25-35
Super Rod | Unova | Striaton City | Very Common | Lvl.35-55
Water | Unova | Victory Road | Very Common | Lvl.35-55
Super Rod | Unova | Victory Road | Very Common | Lvl.35-55
Water | Unova | Village Bridge | Very Common | Lvl.35-55
Super Rod | Unova | Village Bridge | Very Common | Lvl.35-55
Water | Unova | Wellspring Cave | Very Common | Lvl.25-35
Super Rod | Unova | Wellspring Cave | Very Common | Lvl.35-55"
551,Sandile,180,50,50%,50%,Field,Black Glasses,"Grass | Unova | Desert Resort | Very Common | Lvl.19-22
Cave | Unova | Relic Castle | Rare | Lvl.19-22
Grass | Unova | Route 4 | Very Common | Lvl.15-18"
552,Krokorok,90,60,50%,50%,Field,Black Glasses,Cave | Unova | Relic Castle | Very Common | Lvl.34-50
554,Darumaka,120,70,50%,50%,Field,Rawst Berry,"Grass | Unova | Desert Resort | Very Common | Lvl.19-20
Grass | Unova | Route 4 | Very Common | Lvl.15-18"
556,Maractus,255,75,50%,50%,Plant,Miracle Seed,Grass | Unova | Desert Resort | Common | Lvl.20
557,Dwebble,190,50,50%,50%,"Bug, Mineral","Hard Stone, Rare Bone","Grass | Unova | Desert Resort | Uncommon | Lvl.20-22
Grass | Unova | Route 18 | Common | Lvl.30-31"
558,Crustle,75,70,50%,50%,"Bug, Mineral","Hard Stone, Rare Bone",Dark Grass | Unova | Route 18 | Common | Lvl.34-35
559,Scraggy,180,50,50%,50%,"Field, Dragon",Shed Shell,"Grass | Unova | Desert Resort | Uncommon | Lvl.20
Grass | Unova | P2 Laboratory | Common | Lvl.29-31
Dark Grass | Unova | Route 1 | Very Common | Lvl.32-35
Grass | Unova | Route 4 | Very Common | Lvl.16-17
Grass | Unova | Route 18 | Very Common | Lvl.28-31
Dark Grass | Unova | Route 18 | Very Common | Lvl.32-35"
561,Sigilyph,45,72,50%,50%,Flying,None,Grass | Unova | Desert Resort | Uncommon | Lvl.20
562,Yamask,190,38,50%,50%,"Mineral, Chaos",Spell Tag,Cave | Unova | Relic Castle | Rare | Lvl.19-22
563,Cofagrigus,90,58,50%,50%,"Mineral, Chaos",Spell Tag,Cave | Unova | Relic Castle | Very Common | Lvl.34-49
568,Trubbish,190,50,50%,50%,Mineral,"Black Sludge, Silk Scarf, Nugget","Grass | Unova | Route 5 | Common | Lvl.19-21
Dark Grass | Unova | Route 5 | Common | Lvl.22-24
Grass | Unova | Route 16 | Common | Lvl.19-21
Dark Grass | Unova | Route 16 | Common | Lvl.22-24"
569,Garbodor,60,80,50%,50%,Mineral,"Black Sludge, Silk Scarf, Nugget, Big Nugget","Grass | Unova | Route 9 | Uncommon | Lvl.31-33
Dark Grass | Unova | Route 9 | Uncommon | Lvl.31-33"
572,Minccino,255,55,25%,75%,Field,"Shiny Stone, Chesto Berry","Grass | Unova | Cold Storage | Uncommon | Lvl.20
Dark Grass | Unova | Cold Storage | Uncommon | Lvl.24
Grass | Unova | Route 5 | Very Common | Lvl.19-22
Dark Grass | Unova | Route 5 | Very Common | Lvl.22-25
Grass | Unova | Route 9 | Common | Lvl.32
Dark Grass | Unova | Route 9 | Common | Lvl.32
Grass | Unova | Route 16 | Very Common | Lvl.19-22
Dark Grass | Unova | Route 16 | Very Common | Lvl.22-25"
574,Gothita,200,45,25%,75%,Humanoid,Persim Berry,"Grass | Unova | Route 5 | Common | Lvl.19-22
Dark Grass | Unova | Route 5 | Common | Lvl.22-25
Grass | Unova | Route 16 | Common | Lvl.19-22
Dark Grass | Unova | Route 16 | Common | Lvl.22-25"
575,Gothorita,100,60,25%,75%,Humanoid,"Persim Berry, Float Stone","Grass | Unova | Route 9 | Common | Lvl.32-34
Dark Grass | Unova | Route 9 | Common | Lvl.32-34"
577,Solosis,200,45,50%,50%,Chaos,Persim Berry,"Grass | Unova | Route 5 | Uncommon | Lvl.19-22
Dark Grass | Unova | Route 5 | Uncommon | Lvl.22-25
Grass | Unova | Route 16 | Uncommon | Lvl.19-22
Dark Grass | Unova | Route 16 | Uncommon | Lvl.22-25"
578,Duosion,100,65,50%,50%,Chaos,Persim Berry,"Grass | Unova | Route 9 | Common | Lvl.32-34
Dark Grass | Unova | Route 9 | Common | Lvl.32-34"
582,Vanillite,255,36,50%,50%,Mineral,"Never Melt Ice, Icy Rock","Grass | Unova | Cold Storage | Very Common | Lvl.20-23
Dark Grass | Unova | Cold Storage | Very Common | Lvl.24-27
Grass | Unova (Winter) | Dragonspiral Tower | Common | Lv.31-33
Grass | Unova (Winter) | Route 6 | Uncommon | Lv.23-25
Dark Grass | Unova (Winter) | Route 6 | Uncommon | Lv.27-29"
583,Vanillish,120,51,50%,50%,Mineral,"Never Melt Ice, Icy Rock",Dark Grass | Unova (Winter) | Dragonspiral Tower | Common | Lv.35-37
585,Deerling,190,60,50%,50%,Field,None,"Grass | Unova | Dragonspiral Tower | Very Common | Lvl.31-32
Grass | Unova | Route 6 | Very Common | Lvl.23-25
Dark Grass | Unova | Route 6 | Very Common | Lvl.26-28
Grass | Unova | Route 7 | Common | Lvl.26
Dark Grass | Unova | Route 7 | Common | Lvl.30"
586,Sawsbuck,75,80,50%,50%,Field,None,Dark Grass | Unova | Dragonspiral Tower | Very Common | Lvl.34-36
588,Karrablast,200,50,50%,50%,Bug,None,"Grass | Unova | Route 6 | Common | Lvl.22-24
Dark Grass | Unova | Route 6 | Common | Lvl.26-28
Grass | Unova | Route 11 | Rare | Lvl.49
Dark Grass | Unova | Route 11 | Rare | Lvl.54"
590,Foongus,190,69,50%,50%,Plant,"Tiny Mushroom, Balm Mushroom","Grass | Unova | Route 6 | Common | Lvl.23-25
Dark Grass | Unova | Route 6 | Common | Lvl.27-29
Grass | Unova | Route 7 | Common | Lvl.27-29
Dark Grass | Unova | Route 7 | Common | Lvl.31-33
Grass | Unova | Route 10 | Common | Lvl.34-35"
591,Amoonguss,75,114,50%,50%,Plant,"Big Mushroom, Balm Mushroom","Dark Grass | Unova | Route 10 | Common | Lvl.39-40
Grass | Unova | Route 11 | Uncommon | Lvl.48
Dark Grass | Unova | Route 11 | Uncommon | Lvl.53"
592,Frillish,190,55,50%,50%,Chaos,None,"Water | Unova | Driftveil City | Very Common | Lvl.25-35
Water | Unova | P2 Laboratory | Very Common | Lvl.25-35
Water | Unova | Route 4 | Very Common | Lvl.25-35
Water | Unova | Route 17 | Very Common | Lvl.25-35
Water | Unova | Route 18 | Very Common | Lvl.25-35"
595,Joltik,190,50,50%,50%,Bug,None,Cave | Unova | Chargestone Cave | Very Common | Lvl.24-27
597,Ferroseed,255,44,50%,50%,"Plant, Mineral",Sticky Barb,Cave | Unova | Chargestone Cave | Common | Lvl.24-26
599,Klink,130,40,unknown,unknown,Genderless,None,"Cave | Unova | Chargestone Cave | Common | Lvl.25-27
Grass | Unova | P2 Laboratory | Uncommon | Lvl.29-31"
602,Tynamo,190,35,50%,50%,Chaos,None,Cave | Unova | Chargestone Cave | Rare | Lvl.27
605,Elgyem,255,55,50%,50%,Humanoid,None,Grass | Unova | Celestial Tower | Common | Lvl.26-29
606,Beheeyem,90,75,50%,50%,Humanoid,None,"Grass | Unova | Route 14 | Uncommon | Lvl.48-50
Dark Grass | Unova | Route 14 | Uncommon | Lvl.53-55"
607,Litwick,190,50,50%,50%,Chaos,Dusk Stone,Grass | Unova | Celestial Tower | Very Common | Lvl.26-29
610,Axew,75,46,50%,50%,"Monster, Dragon",None,"Cave | Unova | Guidance Chamber | Common | Lvl.30-31
Cave | Unova | Mistralton Cave | Common | Lvl.30-31"
611,Fraxure,60,66,50%,50%,"Monster, Dragon",None,Grass | Unova | Victory Road | Rare | Lvl.40
613,Cubchoo,120,55,50%,50%,Field,Aspear Berry,"Cave | Unova | Twist Mountain | Uncommon | Lvl.28
Cave | Unova (Winter) | Twist Mountain | Very Common | Lvl.28-31
Grass | Unova (Winter) | Dragonspiral Tower | Uncommon | Lv.33
Grass | Unova (Winter) | Route 7 | Common | Lv.26-28
Dark Grass | Unova (Winter) | Route 7 | Common | Lv.30-32"
614,Beartic,60,95,50%,50%,Field,Aspear Berry,Dark Grass | Unova (Winter) | Dragonspiral Tower | Uncommon | Lv.37
615,Cryogonal,25,80,unknown,unknown,Genderless,Never Melt Ice,"Cave | Unova | Twist Mountain | Uncommon | Lvl.28-31
Cave | Unova (Winter) | Twist Mountain | Rare | Lvl.31"
616,Shelmet,200,50,50%,50%,Bug,None,"Grass | Unova | Icirrus City | Very Common | Lvl.30-33
Grass | Unova | Moor Of Icirrus | Very Common | Lvl.30-33
Grass | Unova | Route 6 | Uncommon | Lvl.22-24
Dark Grass | Unova | Route 6 | Uncommon | Lvl.26-28
Grass | Unova | Route 8 | Very Common | Lvl.30-33"
618,Stunfisk,75,109,50%,50%,"Water A, Chaos",Soft Sand,"Grass | Unova | Icirrus City | Common | Lvl.31-32
Water | Unova | Icirrus City | Very Common | Lvl.25-35
Super Rod | Unova | Icirrus City | Very Common | Lvl.35-55
Grass | Unova | Moor Of Icirrus | Common | Lvl.31-32
Water | Unova | Moor Of Icirrus | Very Common | Lvl.25-35
